id,code,team,team_code,element_type,first_name,second_name,web_name,status,news,news_added,now_cost,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,chance_of_playing_next_round,chance_of_playing_this_round,total_points,event_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,form,value_form,value_season,points_per_game,ep_next,ep_this,transfers_in,transfers_out,transfers_in_event,transfers_out_event
475,220237,15,4,2,Sven,Botman,Botman,a,,,50,0,0,0,0,0.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,3.1,1855,8925,1855,8925
476,78916,15,4,2,Dan,Burn,Burn,a,,,50,0,0,0,0,4.1,,,9,9,90,0,0,1,0,0,0,0,0,0,0,1,30,18.6,1.2,2.0,2.2,9.0,1.8,1.8,9.0,2.1,3.1,49769,23357,49769,23357
477,441191,15,4,2,Tino,Livramento,Livramento,a,,,50,0,0,0,0,4.1,,,9,9,90,0,0,1,0,0,0,0,0,0,0,3,33,18.0,25.4,4.0,4.7,9.0,1.8,1.8,9.0,2.1,3.1,57632,23088,57632,23088
478,77794,15,4,2,Kieran,Trippier,Trippier,a,,,50,0,0,0,0,2.2,,,6,6,90,0,0,1,0,0,0,0,0,0,0,0,26,9.8,22.5,0.0,3.2,6.0,1.2,1.2,6.0,2.1,3.1,20209,12489,20209,12489
479,111773,15,4,2,Emil,Krafth,Krafth,a,,,45,0,0,0,0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2.4,153,695,153,695
480,101148,15,4,2,Jamaal,Lascelles,Lascelles,a,,,45,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2.4,205,1142,205,1142
481,545477,15,4,2,Alex,Murphy,A.Murphy,a,,,40,0,0,0,0,0.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,4102,8592,4102,8592
482,441024,15,4,2,Harrison,Ashby,Ashby,a,,,40,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,279,1334,279,1334
483,578512,15,4,2,Miodrag,Pivaš,Pivas,a,,,40,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,210,1259,210,1259
484,169359,15,4,2,Matt,Targett,Targett,a,,,40,0,0,0,0,0.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,1798,4834,1798,4834
485,232826,15,4,3,Anthony,Gordon,Gordon,a,,2025-08-10T23:30:07.072698Z,75,0,0,0,0,2.0,100.0,100.0,3,3,90,0,0,1,0,0,0,0,0,0,0,0,4,5.4,13.0,41.0,5.9,3.0,0.4,0.4,3.0,2.0,3.0,31713,26618,31713,26618
486,449434,15,4,3,Anthony,Elanga,Elanga,a,,,70,0,0,0,0,7.2,,,3,3,77,0,0,1,0,0,0,0,0,0,0,0,10,8.6,29.8,27.0,6.5,3.0,0.4,0.4,3.0,1.8,2.8,20116,116417,20116,116417
487,201666,15,4,3,Harvey,Barnes,Barnes,a,,,65,0,0,0,0,0.5,,,3,3,89,0,0,1,0,0,0,0,0,0,0,0,15,12.8,56.8,25.0,9.5,3.0,0.5,0.5,3.0,1.7,2.7,3822,9402,3822,9402
488,208706,15,4,3,Bruno,Guimarães Rodriguez Moura,Bruno G.,a,,,65,0,0,0,0,1.6,,,3,3,90,0,0,1,0,0,0,0,0,0,0,0,11,7.6,22.6,2.0,3.2,3.0,0.5,0.5,3.0,1.7,2.7,4134,22625,4134,22625
489,114243,15,4,3,Jacob,Murphy,J.Murphy,a,,,64,-1,1,-1,1,1.8,,,1,1,12,0,0,0,0,0,0,0,0,0,0,0,3,0.6,1.3,4.0,0.6,1.0,0.2,0.2,1.0,1.7,2.7,1346,53923,1346,53923
490,180974,15,4,3,Joelinton Cássio,Apolinário de Lira,Joelinton,a,,,60,0,0,0,0,0.4,,,2,2,82,0,0,1,0,0,0,0,1,0,0,0,7,4.4,4.2,6.0,1.5,2.0,0.3,0.3,2.0,1.6,2.6,2793,8359,2793,8359
491,432422,15,4,3,Sandro,Tonali,Tonali,a,,,55,0,0,0,0,1.8,,,3,3,90,0,0,1,0,0,0,0,0,0,0,0,20,13.8,29.2,0.0,4.3,3.0,0.5,0.5,3.0,1.5,2.5,7163,25877,7163,25877
492,640108,15,4,3,Antoñito,Cordero Campillo,Antoñito C.,a,,2025-08-11T01:17:33.082876Z,50,0,0,0,0,0.0,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,127,635,127,635
494,200089,15,4,3,Joe,Willock,Willock,i,Calf injury - Expected back 13 Sep,2025-08-10T23:30:07.136690Z,50,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,1151,30,1151
495,153127,15,4,3,Isaac,Hayden,Hayden,u,Has departed the club as a free agent.,2025-08-11T01:17:33.103826Z,45,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,593,0,593
496,564510,15,4,3,Garang,Kuol,Kuol,a,,,45,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,350,879,350,879
497,547719,15,4,3,Lewis,Miley,L.Miley,a,,,45,0,0,0,0,2.5,,,1,1,7,0,0,0,0,0,0,0,0,0,0,0,4,2.6,11.0,2.0,1.6,1.0,0.2,0.2,1.0,0.5,1.5,14383,25254,14383,25254
498,461484,15,4,3,Joe,White,White,u,Has joined Leyton Orient on loan for the rest of the season.,2025-07-30T14:07:15.215025Z,45,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,439,0,439
499,219168,15,4,4,Alexander,Isak,Isak,n,Won’t be considered for selection on 16/8. - Unknown return date,2025-08-15T11:30:07.344023Z,104,-1,1,-1,1,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5267,346657,5267,346657
500,538207,15,4,4,William,Osula,Osula,a,,,55,0,0,0,0,0.2,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,7.0,0.7,1.0,0.2,0.2,1.0,1.2,2.2,1956,4204,1956,4204
501,599303,15,4,4,Sean,Neave,Neave,a,,,45,0,0,0,0,0.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,1761,3371,1761,3371
674,225321,15,4,1,Aaron,Ramsdale,Ramsdale,a,,,50,0,0,0,0,0.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,3.6,1737,13869,1737,13869
684,465642,15,4,2,Malick,Thiaw,Thiaw,a,,,50,0,0,0,0,0.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,3.1,1261,2865,1261,2865
689,623110,15,4,3,Seung-Soo,Park,Seung soo,a,,,45,0,0,0,0,0.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,6867,2055,6867,2055
426,432714,16,17,3,James,McAtee,McAtee,a,,,55,0,0,0,0,0.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2583,3286,2583,3286
502,85633,16,17,1,Matz,Sels,Sels,a,,,50,0,0,0,0,19.2,,,2,2,90,0,0,0,1,0,0,0,0,0,2,0,9,14.6,0.0,0.0,1.5,2.0,0.4,0.4,2.0,3.1,3.1,46679,109114,46679,109114
503,475123,16,17,1,Carlos Miguel,dos Santos Pereira,C.Miguel,u,Has joined Palmeiras permanently.,2025-08-20T13:32:34.630338Z,40,0,0,0,0,0.2,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,448,2163,448,2163
504,224068,16,17,1,Matt,Turner,Turner,u,Has joined Lyon permanently.,2025-08-11T01:18:09.881299Z,40,0,0,0,0,0.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4365,0,4365
505,227444,16,17,2,Nikola,Milenković,Milenković,a,,,55,0,0,0,0,9.5,,,2,2,90,0,0,0,1,0,0,0,0,0,0,0,5,17.2,0.5,0.0,1.8,2.0,0.4,0.4,2.0,3.3,3.3,31315,60863,31315,60863
506,575476,16,17,2,Murillo,Costa dos Santos,Murillo,a,,,55,0,0,0,0,6.6,,,2,2,90,0,0,0,1,0,0,0,0,0,0,0,12,11.8,1.6,0.0,1.3,2.0,0.4,0.4,2.0,3.3,3.3,20191,38571,20191,38571
507,159506,16,17,2,Ola,Aina,Aina,a,,,50,0,0,0,0,14.5,,,4,4,90,0,0,0,1,0,0,0,0,0,0,0,15,27.2,16.1,2.0,4.5,4.0,0.8,0.8,4.0,2.6,2.6,84544,70322,84544,70322
508,215136,16,17,2,Neco,Williams,N.Williams,a,,,50,0,0,0,0,9.8,,,1,1,90,0,0,0,1,0,0,0,1,0,0,0,10,19.0,28.8,2.0,5.0,1.0,0.2,0.2,1.0,2.6,2.6,31386,58758,31386,58758
509,451432,16,17,2,David,Mota Veiga Teixeira do Carmo,David Carmo,a,,,45,0,0,0,0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,182,595,182,595
510,575458,16,17,2,Jair,Paula da Cunha Filho,Jair Cunha,a,,,45,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,294,1051,294,1051
511,485047,16,17,2,Felipe,Rodrigues da Silva,Morato,a,,,45,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,248,1187,248,1187
512,204822,16,17,2,Omar,Richards,O.Richards,a,,,45,0,0,0,0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,169,586,169,586
513,549067,16,17,2,Zach,Abbott,Abbott,a,,,40,0,0,0,0,0.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,759,1842,759,1842
514,90585,16,17,2,Willy,Boly,Boly,a,,,40,0,0,0,0,0.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1908,4320,1908,4320
515,222531,16,17,3,Morgan,Gibbs-White,Gibbs-White,a,,,75,0,0,0,0,5.1,,,5,5,83,0,1,0,1,0,0,0,0,0,0,0,23,28.8,51.8,15.0,9.6,5.0,0.7,0.7,5.0,2.5,2.5,30264,44601,30264,44601
516,209046,16,17,3,Callum,Hudson-Odoi,Hudson-Odoi,a,,,60,0,0,0,0,1.1,,,2,2,90,0,0,0,1,0,0,0,0,0,0,0,20,11.8,32.3,9.0,5.3,2.0,0.3,0.3,2.0,2.1,2.1,6561,17326,6561,17326
517,215379,16,17,3,Elliot,Anderson,Anderson,a,,,55,0,0,0,0,6.4,,,6,6,90,0,1,0,1,0,0,0,0,0,0,1,24,28.6,21.3,20.0,7.0,6.0,1.1,1.1,6.0,2.0,2.0,54003,59510,54003,59510
518,510500,16,17,3,João Pedro,Ferreira da Silva,Jota,a,,,55,0,0,0,0,0.1,,,1,1,11,0,0,0,0,0,0,0,0,0,0,0,6,5.0,0.5,4.0,1.0,1.0,0.2,0.2,1.0,2.0,2.0,317,1288,317,1288
519,250199,16,17,3,Nicolás,Domínguez,Dominguez,i,Knee injury - Expected back 04 Oct,2025-07-21T10:00:04.988497Z,50,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,35,18,35
520,243345,16,17,3,Lewis,O'Brien,O'Brien,u,Has joined Wrexham permanently.,2025-07-25T14:55:12.030109Z,50,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54,0,54
521,210462,16,17,3,Ibrahim,Sangaré,Sangaré,a,,,50,0,0,0,0,0.1,,,2,2,90,0,0,0,1,0,0,0,0,0,0,0,11,1.4,4.2,1.0,0.7,2.0,0.4,0.4,2.0,1.5,1.5,488,731,488,731
522,204968,16,17,3,Ryan,Yates,Yates,a,,,50,0,0,0,0,0.1,,,1,1,6,0,0,0,0,0,0,0,0,0,0,0,7,4.6,1.6,2.0,0.8,1.0,0.2,0.2,1.0,1.5,1.5,351,1757,351,1757
523,569014,16,17,3,Eric,da Silva Moreira,Da Silva Moreira,a,,,45,0,0,0,0,0.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,998,2209,998,2209
524,495161,16,17,3,Marko,Stamenić,Stamenic,u,Has joined Swansea City permanently.,2025-08-20T13:32:34.645399Z,45,0,0,0,0,0.1,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,245,1194,245,1194
525,60689,16,17,4,Chris,Wood,Wood,a,,,76,1,-1,1,-1,19.5,,,13,13,78,2,0,0,1,0,0,0,0,0,0,3,58,66.2,4.3,54.0,12.5,13.0,1.7,1.7,13.0,2.4,2.4,588813,80289,588813,80289
526,482973,16,17,4,Igor Jesus,Maciel da Cruz,Igor Jesus,a,,,60,0,0,0,0,0.7,,,1,1,11,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.5,2.0,0.5,1.0,0.2,0.2,1.0,2.0,2.0,3312,16367,3312,16367
527,210156,16,17,4,Taiwo,Awoniyi,Awoniyi,a,,,55,0,0,0,0,0.7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,4099,14291,4099,14291
669,456512,16,17,3,Dan,Ndoye,Ndoye,a,,,60,0,0,0,0,0.8,,,9,9,78,1,0,0,1,0,0,0,0,0,0,2,29,32.2,0.8,27.0,6.0,9.0,1.5,1.5,9.0,2.1,2.1,38030,11331,38030,11331
675,107265,16,17,1,Angus,Gunn,Gunn,a,,,40,0,0,0,0,1.9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7643,7590,7643,7590
693,503301,16,17,3,Omari,Hutchinson,Hutchinson,a,,,55,0,0,0,0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,593,152,593,152
696,465680,16,17,4,Arnaud,Kalimuendo,Kalimuendo,a,,,60,0,0,0,0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,662,135,662,135
252,499309,17,56,4,Marc,Guiu Paz,Marc Guiu,a,,2025-08-11T10:30:07.368326Z,45,0,0,0,0,19.5,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,101494,119359,101494,119359
528,232571,17,56,1,Anthony,Patterson,Patterson,a,,,45,0,0,0,0,0.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.8,2253,5576,2253,5576
529,74854,17,56,1,Simon,Moore,Moore,a,,,40,0,0,0,0,0.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1885,2775,1885,2775
530,490000,17,56,1,Blondy,Nna Noukeu,Nna Noukeu,a,,,40,0,0,0,0,0.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,325,838,325,838
531,223827,17,56,2,Daniel,Ballard,Ballard,a,,,46,1,-1,1,-1,5.9,,,17,17,90,1,0,1,0,0,0,0,0,0,0,3,53,69.6,0.5,64.0,13.4,17.0,3.7,3.7,17.0,2.1,1.6,438964,27465,438964,27465
532,487676,17,56,2,Trai,Hume,Hume,a,,,45,0,0,0,0,0.3,,,6,6,90,0,0,1,0,0,0,0,0,0,0,0,27,15.2,15.8,2.0,3.3,6.0,1.3,1.3,6.0,1.9,1.4,9254,2398,9254,2398
533,220684,17,56,2,Aji,Alese,Alese,i,Shoulder injury - Expected back 13 Sep,2025-07-21T10:00:05.007315Z,40,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,94,55,94
534,232820,17,56,2,Joe,Anderson,Anderson,a,,,40,0,0,0,0,0.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,2203,5034,2203,5034
535,461195,17,56,2,Dennis,Cirkin,Cirkin,i,Wrist Injury - Expected back 13 Sep,2025-07-21T10:00:05.027113Z,40,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,423,65,423
536,477547,17,56,2,Leo Fuhr,Hjelde,Hjelde,i,Achilles injury - Expected back 13 Sep,2025-07-21T10:00:05.047173Z,40,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,94,55,94
537,492066,17,56,2,Niall,Huggins,Huggins,a,,,40,0,0,0,0,0.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,618,2011,618,2011
538,514613,17,56,2,Zak,Johnson,Johnson,a,,,40,0,0,0,0,0.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,730,2202,730,2202
539,167512,17,56,2,Luke,O'Nien,O'Nien,i,Shoulder injury - Expected back 13 Sep,2025-07-21T10:00:05.068622Z,40,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152,313,152,313
540,465702,17,56,2,Timothée,Pembélé,Pembele,a,,,40,0,0,0,0,0.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,677,1919,677,1919
541,434399,17,56,2,Reinildo,Mandava,Reinildo,a,,,40,0,0,0,0,8.3,,,6,6,90,0,0,1,0,0,0,0,0,0,0,0,27,13.6,2.5,0.0,1.6,6.0,1.5,1.5,6.0,1.0,0.5,156148,37525,156148,37525
542,519634,17,56,2,Jenson,Seelt,Seelt,a,,2025-08-17T11:30:05.885642Z,40,0,0,0,0,0.3,100.0,,1,1,52,0,0,0,0,0,0,0,0,0,0,0,6,15.2,0.6,0.0,1.6,1.0,0.2,0.2,1.0,1.0,0.5,1395,3598,1395,3598
543,535818,17,56,3,Simon,Adingra,Adingra,a,,,55,0,0,0,0,1.9,,,6,6,75,0,1,1,0,0,0,0,0,0,0,0,8,0.0,14.5,6.0,2.0,6.0,1.1,1.1,6.0,2.0,1.5,43598,17602,43598,17602
544,547027,17,56,3,Habib,Diarra,Diarra,a,,,55,0,0,0,0,0.1,,,3,3,90,0,0,1,0,0,0,0,0,0,0,0,4,7.0,2.8,20.0,3.0,3.0,0.5,0.5,3.0,2.0,1.5,2289,1503,2289,1503
545,124165,17,56,3,Patrick,Roberts,Roberts,a,,,54,-1,1,-1,1,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,133,934,133,934
546,626844,17,56,3,Milan,Aleksić,Aleksić,a,,,50,0,0,0,0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,140,628,140,628
547,484420,17,56,3,Enzo,Le Fée,E.Le Fée,a,,,50,0,0,0,0,0.3,,,1,1,14,0,0,0,0,0,0,0,0,0,0,0,4,3.2,0.3,0.0,0.4,1.0,0.2,0.2,1.0,1.5,1.0,565,6048,565,6048
548,461199,17,56,3,Romaine,Mundle,Mundle,i,Hamstring injury - Expected back 18 Oct,2025-08-10T23:30:07.214806Z,50,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,289,26,289
549,223336,17,56,3,Dan,Neil,Neil,a,,,50,0,0,0,0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,77,575,77,575
550,215460,17,56,3,Ian,Poveda-Ocampo,Poveda,a,,,50,0,0,0,0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,36,421,36,421
551,554197,17,56,3,Chris,Rigg,Rigg,a,,,50,0,0,0,0,0.1,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,1.0,0.2,0.2,1.0,1.5,1.0,145,905,145,905
552,577669,17,56,3,Noah,Sadiki,Sadiki,a,,,50,0,0,0,0,0.1,,,3,3,90,0,0,1,0,0,0,0,0,0,0,0,6,11.0,3.8,0.0,1.5,3.0,0.6,0.6,3.0,1.5,1.0,806,507,806,507
553,549912,17,56,3,Chemsdine,Talbi,Talbi,a,,,50,0,0,0,0,0.4,,,6,6,90,0,1,1,0,0,0,0,0,0,0,0,17,20.8,18.4,2.0,4.1,6.0,1.2,1.2,6.0,1.5,1.0,20979,5457,20979,5457
554,477851,17,56,3,Abdoullah,Ba,Ba,a,,,45,0,0,0,0,0.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1472,3376,1472,3376
555,171422,17,56,3,Alan,Browne,Browne,a,,,45,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,746,1326,746,1326
556,458297,17,56,3,Pierre,Ekwah Elimby,Ekwah,u,Has joined AS Saint-Etienne permanently.,2025-08-14T14:03:00.702056Z,45,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,636,0,636
557,547410,17,56,3,Harrison,Jones,H.Jones,a,,,45,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,450,872,450,872
558,493837,17,56,3,Jay,Matete,Matete,a,,,45,0,0,0,0,0.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1914,3528,1914,3528
559,500696,17,56,3,Nectarios,Triantis,Triantis,a,,,45,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,301,871,301,871
560,437505,17,56,4,Wilson,Isidor,Isidor,a,,,55,0,0,0,0,0.4,,,5,5,14,1,0,0,0,0,0,0,0,0,0,0,29,34.2,0.1,17.0,5.1,5.0,0.9,0.9,5.0,1.7,1.2,11857,4082,11857,4082
561,564406,17,56,4,Eliezer,Mayenda Dossou,Mayenda,a,,,55,0,0,0,0,1.9,,,8,8,75,1,0,1,0,0,0,0,0,0,0,2,37,34.0,11.3,26.0,7.1,8.0,1.5,1.5,8.0,1.7,1.2,142457,23295,142457,23295
562,611975,17,56,4,Ahmed,Abdullahi,Abdullahi,a,,,45,0,0,0,0,0.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3089,6677,3089,6677
563,551153,17,56,4,Luís Hemir,Silva Semedo,Luís Hemir,a,,,45,0,0,0,0,0.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1053,2287,1053,2287
564,440955,17,56,4,Nazarii,Rusyn,Rusyn,a,,,45,0,0,0,0,0.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1390,2732,1390,2732
668,84450,17,56,3,Granit,Xhaka,Xhaka,a,,,50,0,0,0,0,2.9,,,3,3,90,0,0,1,0,0,0,0,0,0,0,0,10,15.4,31.8,0.0,4.7,3.0,0.6,0.6,3.0,1.5,1.0,29592,25807,29592,25807
670,498016,17,56,1,Robin,Roefs,Roefs,a,,,45,0,0,0,0,1.0,,,8,8,90,0,0,1,0,0,0,0,0,0,4,1,31,30.0,0.0,0.0,3.0,8.0,1.8,1.8,8.0,2.3,1.8,59180,10581,59180,10581
678,105717,17,56,2,Arthur,Masuaku,Masuaku,a,,2025-08-11T13:51:46.232630Z,40,0,0,0,0,0.8,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,8048,5619,8048,5619
