element,web_name_x,team_name,position,gw,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,in_dreamteam,team,element_type,fixture,opponent_team_x,kickoff_time_x,web_name_y,name,opponent_team_y,kickoff_time_y,kickoff_time
509,David Carmo,Nott'm Forest,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,16,2,4,5,2025-08-17T13:00:00Z,David Carmo,David Mota Veiga Teixeira do Carmo,5,2025-08-17T13:00:00Z,2025-08-17T13:00:00Z
510,Jair Cunha,Nott'm Forest,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,16,2,4,5,2025-08-17T13:00:00Z,Jair Cunha,Jair Paula da Cunha Filho,5,2025-08-17T13:00:00Z,2025-08-17T13:00:00Z
511,Morato,Nott'm Forest,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,16,2,4,5,2025-08-17T13:00:00Z,Morato,Felipe Rodrigues da Silva,5,2025-08-17T13:00:00Z,2025-08-17T13:00:00Z
512,O.Richards,Nott'm Forest,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,16,2,4,5,2025-08-17T13:00:00Z,O.Richards,Omar Richards,5,2025-08-17T13:00:00Z,2025-08-17T13:00:00Z
513,Abbott,Nott'm Forest,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,16,2,4,5,2025-08-17T13:00:00Z,Abbott,Zach Abbott,5,2025-08-17T13:00:00Z,2025-08-17T13:00:00Z
514,Boly,Nott'm Forest,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,16,2,4,5,2025-08-17T13:00:00Z,Boly,Willy Boly,5,2025-08-17T13:00:00Z,2025-08-17T13:00:00Z
515,Gibbs-White,Nott'm Forest,MID,1,83,5,0,1,0,1,0,0,0,0,0,0,0,23,28.8,51.8,15.0,9.6,1,2,1,4,1,0.38,0.28,0.66,1.5,False,16,3,4,5,2025-08-17T13:00:00Z,Gibbs-White,Morgan Gibbs-White,5,2025-08-17T13:00:00Z,2025-08-17T13:00:00Z
516,Hudson-Odoi,Nott'm Forest,MID,1,90,2,0,0,0,1,0,0,0,0,0,0,0,20,11.8,32.3,9.0,5.3,0,0,0,0,1,0.02,0.24,0.26,1.5,False,16,3,4,5,2025-08-17T13:00:00Z,Hudson-Odoi,Callum Hudson-Odoi,5,2025-08-17T13:00:00Z,2025-08-17T13:00:00Z
517,Anderson,Nott'm Forest,MID,1,90,6,0,1,0,1,0,0,0,0,0,0,1,24,28.6,21.3,20.0,7.0,1,8,2,11,1,0.39,0.28,0.67,1.5,False,16,3,4,5,2025-08-17T13:00:00Z,Anderson,Elliot Anderson,5,2025-08-17T13:00:00Z,2025-08-17T13:00:00Z
518,Jota,Nott'm Forest,MID,1,11,1,0,0,0,0,0,0,0,0,0,0,0,6,5.0,0.5,4.0,1.0,1,0,2,3,0,0.0,0.0,0.0,0.0,False,16,3,4,5,2025-08-17T13:00:00Z,Jota,João Pedro Ferreira da Silva,5,2025-08-17T13:00:00Z,2025-08-17T13:00:00Z
519,Dominguez,Nott'm Forest,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,16,3,4,5,2025-08-17T13:00:00Z,Dominguez,Nicolás Domínguez,5,2025-08-17T13:00:00Z,2025-08-17T13:00:00Z
520,O'Brien,Nott'm Forest,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,16,3,4,5,2025-08-17T13:00:00Z,O'Brien,Lewis O'Brien,5,2025-08-17T13:00:00Z,2025-08-17T13:00:00Z
521,Sangaré,Nott'm Forest,MID,1,90,2,0,0,0,1,0,0,0,0,0,0,0,11,1.4,4.2,1.0,0.7,5,4,1,10,1,0.02,0.01,0.03,1.5,False,16,3,4,5,2025-08-17T13:00:00Z,Sangaré,Ibrahim Sangaré,5,2025-08-17T13:00:00Z,2025-08-17T13:00:00Z
522,Yates,Nott'm Forest,MID,1,6,1,0,0,0,0,0,0,0,0,0,0,0,7,4.6,1.6,2.0,0.8,2,3,0,5,0,0.0,0.01,0.01,0.0,False,16,3,4,5,2025-08-17T13:00:00Z,Yates,Ryan Yates,5,2025-08-17T13:00:00Z,2025-08-17T13:00:00Z
523,Da Silva Moreira,Nott'm Forest,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,16,3,4,5,2025-08-17T13:00:00Z,Da Silva Moreira,Eric da Silva Moreira,5,2025-08-17T13:00:00Z,2025-08-17T13:00:00Z
524,Stamenic,Nott'm Forest,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,16,3,4,5,2025-08-17T13:00:00Z,Stamenic,Marko Stamenić,5,2025-08-17T13:00:00Z,2025-08-17T13:00:00Z
525,Wood,Nott'm Forest,FWD,1,78,13,2,0,0,1,0,0,0,0,0,0,3,58,66.2,4.3,54.0,12.5,0,2,0,2,1,0.95,0.01,0.96,1.5,True,16,4,4,5,2025-08-17T13:00:00Z,Wood,Chris Wood,5,2025-08-17T13:00:00Z,2025-08-17T13:00:00Z
526,Igor Jesus,Nott'm Forest,FWD,1,11,1,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.5,2.0,0.5,1,0,0,1,0,0.0,0.0,0.0,0.0,False,16,4,4,5,2025-08-17T13:00:00Z,Igor Jesus,Igor Jesus Maciel da Cruz,5,2025-08-17T13:00:00Z,2025-08-17T13:00:00Z
527,Awoniyi,Nott'm Forest,FWD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,16,4,4,5,2025-08-17T13:00:00Z,Awoniyi,Taiwo Awoniyi,5,2025-08-17T13:00:00Z,2025-08-17T13:00:00Z
528,Patterson,Sunderland,GK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,17,1,5,19,2025-08-16T14:00:00Z,Patterson,Anthony Patterson,19,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
529,Moore,Sunderland,GK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,17,1,5,19,2025-08-16T14:00:00Z,Moore,Simon Moore,19,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
530,Nna Noukeu,Sunderland,GK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,17,1,5,19,2025-08-16T14:00:00Z,Nna Noukeu,Blondy Nna Noukeu,19,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
531,Ballard,Sunderland,DEF,1,90,17,1,0,1,0,0,0,0,0,0,0,3,53,69.6,0.5,64.0,13.4,13,4,1,14,1,0.18,0.01,0.19,0.56,True,17,2,5,19,2025-08-16T14:00:00Z,Ballard,Daniel Ballard,19,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
532,Hume,Sunderland,DEF,1,90,6,0,0,1,0,0,0,0,0,0,0,0,27,15.2,15.8,2.0,3.3,4,3,2,6,1,0.0,0.09,0.09,0.56,False,17,2,5,19,2025-08-16T14:00:00Z,Hume,Trai Hume,19,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
533,Alese,Sunderland,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,17,2,5,19,2025-08-16T14:00:00Z,Alese,Aji Alese,19,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
534,Anderson,Sunderland,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,17,2,5,19,2025-08-16T14:00:00Z,Anderson,Joe Anderson,19,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
535,Cirkin,Sunderland,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,17,2,5,19,2025-08-16T14:00:00Z,Cirkin,Dennis Cirkin,19,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
536,Hjelde,Sunderland,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,17,2,5,19,2025-08-16T14:00:00Z,Hjelde,Leo Fuhr Hjelde,19,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
537,Huggins,Sunderland,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,17,2,5,19,2025-08-16T14:00:00Z,Huggins,Niall Huggins,19,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
538,Johnson,Sunderland,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,17,2,5,19,2025-08-16T14:00:00Z,Johnson,Zak Johnson,19,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
539,O'Nien,Sunderland,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,17,2,5,19,2025-08-16T14:00:00Z,O'Nien,Luke O'Nien,19,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
540,Pembele,Sunderland,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,17,2,5,19,2025-08-16T14:00:00Z,Pembele,Timothée Pembélé,19,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
541,Reinildo,Sunderland,DEF,1,90,6,0,0,1,0,0,0,0,0,0,0,0,27,13.6,2.5,0.0,1.6,6,3,2,8,1,0.0,0.0,0.0,0.56,False,17,2,5,19,2025-08-16T14:00:00Z,Reinildo,Reinildo Mandava,19,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
542,Seelt,Sunderland,DEF,1,52,1,0,0,0,0,0,0,0,0,0,0,0,6,15.2,0.6,0.0,1.6,4,4,2,6,1,0.0,0.0,0.0,0.33,False,17,2,5,19,2025-08-16T14:00:00Z,Seelt,Jenson Seelt,19,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
543,Adingra,Sunderland,MID,1,75,6,0,1,1,0,0,0,0,0,0,0,0,8,0.0,14.5,6.0,2.0,0,2,1,3,1,0.14,0.02,0.16,0.33,False,17,3,5,19,2025-08-16T14:00:00Z,Adingra,Simon Adingra,19,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
544,Diarra,Sunderland,MID,1,90,3,0,0,1,0,0,0,0,0,0,0,0,4,7.0,2.8,20.0,3.0,2,3,1,6,1,0.23,0.01,0.24,0.56,False,17,3,5,19,2025-08-16T14:00:00Z,Diarra,Habib Diarra,19,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
545,Roberts,Sunderland,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,17,3,5,19,2025-08-16T14:00:00Z,Roberts,Patrick Roberts,19,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
546,Aleksić,Sunderland,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,17,3,5,19,2025-08-16T14:00:00Z,Aleksić,Milan Aleksić,19,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
547,E.Le Fée,Sunderland,MID,1,14,1,0,0,0,0,0,0,0,0,0,0,0,4,3.2,0.3,0.0,0.4,2,2,0,4,0,0.0,0.0,0.0,0.23,False,17,3,5,19,2025-08-16T14:00:00Z,E.Le Fée,Enzo Le Fée,19,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
548,Mundle,Sunderland,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,17,3,5,19,2025-08-16T14:00:00Z,Mundle,Romaine Mundle,19,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
549,Neil,Sunderland,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,17,3,5,19,2025-08-16T14:00:00Z,Neil,Dan Neil,19,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
550,Poveda,Sunderland,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,17,3,5,19,2025-08-16T14:00:00Z,Poveda,Ian Poveda-Ocampo,19,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
551,Rigg,Sunderland,MID,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.03,False,17,3,5,19,2025-08-16T14:00:00Z,Rigg,Chris Rigg,19,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
552,Sadiki,Sunderland,MID,1,90,3,0,0,1,0,0,0,0,0,0,0,0,6,11.0,3.8,0.0,1.5,5,2,2,9,1,0.0,0.01,0.01,0.56,False,17,3,5,19,2025-08-16T14:00:00Z,Sadiki,Noah Sadiki,19,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
553,Talbi,Sunderland,MID,1,90,6,0,1,1,0,0,0,0,0,0,0,0,17,20.8,18.4,2.0,4.1,0,1,1,2,1,0.0,0.01,0.01,0.53,False,17,3,5,19,2025-08-16T14:00:00Z,Talbi,Chemsdine Talbi,19,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
554,Ba,Sunderland,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,17,3,5,19,2025-08-16T14:00:00Z,Ba,Abdoullah Ba,19,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
555,Browne,Sunderland,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,17,3,5,19,2025-08-16T14:00:00Z,Browne,Alan Browne,19,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
556,Ekwah,Sunderland,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,17,3,5,19,2025-08-16T14:00:00Z,Ekwah,Pierre Ekwah Elimby,19,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
557,H.Jones,Sunderland,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,17,3,5,19,2025-08-16T14:00:00Z,H.Jones,Harrison Jones,19,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
558,Matete,Sunderland,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,17,3,5,19,2025-08-16T14:00:00Z,Matete,Jay Matete,19,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
559,Triantis,Sunderland,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,17,3,5,19,2025-08-16T14:00:00Z,Triantis,Nectarios Triantis,19,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
560,Isidor,Sunderland,FWD,1,14,5,1,0,0,0,0,0,0,0,0,0,0,29,34.2,0.1,17.0,5.1,1,1,0,2,0,0.04,0.0,0.04,0.23,False,17,4,5,19,2025-08-16T14:00:00Z,Isidor,Wilson Isidor,19,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
561,Mayenda,Sunderland,FWD,1,75,8,1,0,1,0,0,0,0,0,0,0,2,37,34.0,11.3,26.0,7.1,0,0,0,0,1,0.09,0.0,0.09,0.33,False,17,4,5,19,2025-08-16T14:00:00Z,Mayenda,Eliezer Mayenda Dossou,19,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
562,Abdullahi,Sunderland,FWD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,17,4,5,19,2025-08-16T14:00:00Z,Abdullahi,Ahmed Abdullahi,19,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
563,Luís Hemir,Sunderland,FWD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,17,4,5,19,2025-08-16T14:00:00Z,Luís Hemir,Luís Hemir Silva Semedo,19,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
564,Rusyn,Sunderland,FWD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,17,4,5,19,2025-08-16T14:00:00Z,Rusyn,Nazarii Rusyn,19,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
565,Vicario,Spurs,GK,1,90,9,0,0,1,0,0,0,0,0,0,4,2,36,30.0,0.0,0.0,3.0,1,7,0,0,1,0.0,0.0,0.0,0.94,False,18,1,6,3,2025-08-16T14:00:00Z,Vicario,Guglielmo Vicario,3,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
566,Austin,Spurs,GK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,18,1,6,3,2025-08-16T14:00:00Z,Austin,Brandon Austin,3,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
567,Kinsky,Spurs,GK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,18,1,6,3,2025-08-16T14:00:00Z,Kinsky,Antonín Kinský,3,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
568,Pedro Porro,Spurs,DEF,1,90,6,0,0,1,0,0,0,0,0,0,0,0,26,21.2,42.8,1.0,6.5,2,4,2,4,1,0.02,0.26,0.28,0.94,False,18,2,6,3,2025-08-16T14:00:00Z,Pedro Porro,Pedro Porro Sauceda,3,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
569,Romero,Spurs,DEF,1,90,6,0,0,1,0,0,0,0,0,0,0,0,22,18.0,1.4,6.0,2.5,5,3,0,5,1,0.0,0.02,0.02,0.94,False,18,2,6,3,2025-08-16T14:00:00Z,Romero,Cristian Romero,3,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
570,Danso,Spurs,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,18,2,6,3,2025-08-16T14:00:00Z,Danso,Kevin Danso,3,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
571,Davies,Spurs,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,18,2,6,3,2025-08-16T14:00:00Z,Davies,Ben Davies,3,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
572,Dragusin,Spurs,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,18,2,6,3,2025-08-16T14:00:00Z,Dragusin,Radu Drăgușin,3,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
573,Spence,Spurs,DEF,1,90,6,0,0,1,0,0,0,0,0,0,0,0,26,10.0,5.8,22.0,3.8,3,2,0,3,1,0.18,0.07,0.25,0.94,False,18,2,6,3,2025-08-16T14:00:00Z,Spence,Djed Spence,3,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
574,Udogie,Spurs,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,18,2,6,3,2025-08-16T14:00:00Z,Udogie,Destiny Udogie,3,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
575,Van de Ven,Spurs,DEF,1,90,6,0,0,1,0,0,0,0,0,0,0,0,27,11.6,1.0,14.0,2.7,5,4,1,6,1,0.59,0.01,0.6,0.94,False,18,2,6,3,2025-08-16T14:00:00Z,Van de Ven,Micky van de Ven,3,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
576,Phillips,Spurs,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,18,2,6,3,2025-08-16T14:00:00Z,Phillips,Ashley Phillips,3,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
577,Takai,Spurs,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,18,2,6,3,2025-08-16T14:00:00Z,Takai,Takai Kōta,3,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
578,Vuskovic,Spurs,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,18,2,6,3,2025-08-16T14:00:00Z,Vuskovic,Luka Vušković,3,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
579,Son,Spurs,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,18,3,6,3,2025-08-16T14:00:00Z,Son,Son Heung-min,3,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
580,Johnson,Spurs,MID,1,79,8,1,0,1,0,0,0,0,0,0,0,0,30,40.4,27.1,20.0,8.8,1,1,1,3,1,0.5,0.06,0.56,0.94,False,18,3,6,3,2025-08-16T14:00:00Z,Johnson,Brennan Johnson,3,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
581,Maddison,Spurs,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,18,3,6,3,2025-08-16T14:00:00Z,Maddison,James Maddison,3,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
582,Kudus,Spurs,MID,1,84,10,0,2,1,0,0,0,0,0,0,0,1,35,45.4,74.0,11.0,13.0,0,3,1,4,1,0.06,0.58,0.64,0.94,True,18,3,6,3,2025-08-16T14:00:00Z,Kudus,Mohammed Kudus,3,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
583,Kulusevski,Spurs,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,18,3,6,3,2025-08-16T14:00:00Z,Kulusevski,Dejan Kulusevski,3,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
584,Tel,Spurs,MID,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,18,3,6,3,2025-08-16T14:00:00Z,Tel,Mathys Tel,3,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
585,Bentancur,Spurs,MID,1,19,1,0,0,0,0,0,0,0,0,0,0,0,5,4.8,0.8,0.0,0.6,1,1,1,3,0,0.0,0.0,0.0,0.04,False,18,3,6,3,2025-08-16T14:00:00Z,Bentancur,Rodrigo Bentancur,3,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
586,Bergvall,Spurs,MID,1,79,3,0,0,1,0,0,0,0,0,0,0,0,13,10.4,3.3,33.0,4.7,1,1,2,4,1,0.12,0.01,0.13,0.94,False,18,3,6,3,2025-08-16T14:00:00Z,Bergvall,Lucas Bergvall,3,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
587,Bissouma,Spurs,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,18,3,6,3,2025-08-16T14:00:00Z,Bissouma,Yves Bissouma,3,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
588,Odobert,Spurs,MID,1,10,1,0,0,0,0,0,0,0,0,0,0,0,4,2.2,10.5,0.0,1.3,0,1,0,1,0,0.0,0.01,0.01,0.0,False,18,3,6,3,2025-08-16T14:00:00Z,Odobert,Wilson Odobert,3,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
589,Solomon,Spurs,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,18,3,6,3,2025-08-16T14:00:00Z,Solomon,Manor Solomon,3,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
590,Bryan,Spurs,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,18,3,6,3,2025-08-16T14:00:00Z,Bryan,Bryan Gil Salvatierra,3,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
591,Gray,Spurs,MID,1,70,3,0,0,1,0,0,0,0,0,0,0,0,13,3.6,3.0,2.0,0.9,2,5,1,8,1,0.0,0.05,0.05,0.89,False,18,3,6,3,2025-08-16T14:00:00Z,Gray,Archie Gray,3,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
592,Moore,Spurs,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,18,3,6,3,2025-08-16T14:00:00Z,Moore,Mikey Moore,3,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
593,P.M.Sarr,Spurs,MID,1,90,6,0,1,1,0,0,0,0,0,0,0,0,29,33.2,18.7,2.0,5.4,4,4,2,10,1,0.0,0.22,0.22,0.94,False,18,3,6,3,2025-08-16T14:00:00Z,P.M.Sarr,Pape Matar Sarr,3,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
