gw,fixture,kickoff_time,player_id,web_name,first_name,second_name,position,team,team_name,team_short,is_home,opponent_team,opponent_name,opponent_short,team_h,team_h_score,team_a,team_a_score,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,saves,penalties_saved,penalties_missed,yellow_cards,red_cards,bonus
2,20,2025-08-22T19:00:00Z,611,Casey,Kaelan,Casey,DEF,19,West Ham,WHU,True,7,Chelsea,CHE,19,1,7,5,0,,,,,,,,,,,
2,20,2025-08-22T19:00:00Z,612,L.Paquetá,Lucas,Tolentino Coelho de Lima,MID,19,West Ham,WHU,True,7,Chelsea,CHE,19,1,7,5,90,1.0,,,,,,,,,,2.0
2,20,2025-08-22T19:00:00Z,613,Souček,Tomáš,Souček,MID,19,West Ham,WHU,True,7,Chelsea,CHE,19,1,7,5,69,,,,,,,,,,,
2,20,2025-08-22T19:00:00Z,614,Ward-Prowse,James,Ward-Prowse,MID,19,West Ham,WHU,True,7,Chelsea,CHE,19,1,7,5,90,,,,,,,,,,,
2,20,2025-08-22T19:00:00Z,615,Summerville,Crysencio,Summerville,MID,19,West Ham,WHU,True,7,Chelsea,CHE,19,1,7,5,0,,,,,,,,,,,
2,20,2025-08-22T19:00:00Z,616,Álvarez,Edson,Álvarez Velázquez,MID,19,West Ham,WHU,True,7,Chelsea,CHE,19,1,7,5,0,,,,,,,,,,,
2,20,2025-08-22T19:00:00Z,617,Cornet,Maxwel,Cornet,MID,19,West Ham,WHU,True,7,Chelsea,CHE,19,1,7,5,0,,,,,,,,,,,
2,20,2025-08-22T19:00:00Z,618,G.Rodriguez,Guido,Rodríguez,MID,19,West Ham,WHU,True,7,Chelsea,CHE,19,1,7,5,0,,,,,,,,,,,
2,20,2025-08-22T19:00:00Z,619,L.Guilherme,Luis Guilherme,Lira dos Santos,MID,19,West Ham,WHU,True,7,Chelsea,CHE,19,1,7,5,0,,,,,,,,,,,
2,20,2025-08-22T19:00:00Z,620,Earthy,George,Earthy,MID,19,West Ham,WHU,True,7,Chelsea,CHE,19,1,7,5,0,,,,,,,,,,,
2,20,2025-08-22T19:00:00Z,621,Irving,Andy,Irving,MID,19,West Ham,WHU,True,7,Chelsea,CHE,19,1,7,5,0,,,,,,,,,,,
2,20,2025-08-22T19:00:00Z,622,Orford,Lewis,Orford,MID,19,West Ham,WHU,True,7,Chelsea,CHE,19,1,7,5,0,,,,,,,,,,,
2,20,2025-08-22T19:00:00Z,623,Potts,Freddie,Potts,MID,19,West Ham,WHU,True,7,Chelsea,CHE,19,1,7,5,45,,,,,,,,,,,
2,20,2025-08-22T19:00:00Z,624,Bowen,Jarrod,Bowen,FWD,19,West Ham,WHU,True,7,Chelsea,CHE,19,1,7,5,90,,,,,,,,,,,
2,20,2025-08-22T19:00:00Z,625,Füllkrug,Niclas,Füllkrug,FWD,19,West Ham,WHU,True,7,Chelsea,CHE,19,1,7,5,45,,,,,,,,,,,
2,20,2025-08-22T19:00:00Z,626,Marshall,Callum,Marshall,FWD,19,West Ham,WHU,True,7,Chelsea,CHE,19,1,7,5,0,,,,,,,,,,,
2,12,2025-08-23T14:00:00Z,627,Johnstone,Sam,Johnstone,GK,20,Wolves,WOL,False,4,Bournemouth,BOU,4,1,20,0,0,,,,,,,,,,,
2,12,2025-08-23T14:00:00Z,628,José Sá,José,Malheiro de Sá,GK,20,Wolves,WOL,False,4,Bournemouth,BOU,4,1,20,0,90,,,,,,3.0,,,,,
2,12,2025-08-23T14:00:00Z,629,Bentley,Daniel,Bentley,GK,20,Wolves,WOL,False,4,Bournemouth,BOU,4,1,20,0,0,,,,,,,,,,,
2,16,2025-08-24T13:00:00Z,630,King,Tom,King,GK,9,Everton,EVE,True,6,Brighton,BHA,9,2,6,0,0,,,,,,,,,,,
2,12,2025-08-23T14:00:00Z,631,Agbadou,Emmanuel,Agbadou,DEF,20,Wolves,WOL,False,4,Bournemouth,BOU,4,1,20,0,90,,,,,,,,,,,
2,12,2025-08-23T14:00:00Z,632,Doherty,Matt,Doherty,DEF,20,Wolves,WOL,False,4,Bournemouth,BOU,4,1,20,0,90,,,,,,,,,1.0,,
2,12,2025-08-23T14:00:00Z,633,H.Bueno,Hugo,Bueno López,DEF,20,Wolves,WOL,False,4,Bournemouth,BOU,4,1,20,0,45,,,,,,,,,1.0,,
2,12,2025-08-23T14:00:00Z,634,Mosquera,Yerson,Mosquera Valdelamar,DEF,20,Wolves,WOL,False,4,Bournemouth,BOU,4,1,20,0,0,,,,,,,,,,,
2,12,2025-08-23T14:00:00Z,635,R.Gomes,Rodrigo,Martins Gomes,DEF,20,Wolves,WOL,False,4,Bournemouth,BOU,4,1,20,0,0,,,,,,,,,,,
2,12,2025-08-23T14:00:00Z,636,S.Bueno,Santiago,Ignacio Bueno,DEF,20,Wolves,WOL,False,4,Bournemouth,BOU,4,1,20,0,34,,,,,,,,,,,
2,12,2025-08-23T14:00:00Z,637,Toti,Toti,Gomes,DEF,20,Wolves,WOL,False,4,Bournemouth,BOU,4,1,20,0,48,,,,,,,,,,1.0,
2,12,2025-08-23T14:00:00Z,638,Hoever,Ki-Jana,Hoever,DEF,20,Wolves,WOL,False,4,Bournemouth,BOU,4,1,20,0,34,,,,,,,,,,,
2,12,2025-08-23T14:00:00Z,639,Meupiyou,Bastien,Meupiyou Menadjou,DEF,20,Wolves,WOL,False,4,Bournemouth,BOU,4,1,20,0,0,,,,,,,,,,,
2,12,2025-08-23T14:00:00Z,640,Pedro Lima,Pedro,Cardoso de Lima,DEF,20,Wolves,WOL,False,4,Bournemouth,BOU,4,1,20,0,0,,,,,,,,,,,
2,12,2025-08-23T14:00:00Z,641,Pond,Alfie,Pond,DEF,20,Wolves,WOL,False,4,Bournemouth,BOU,4,1,20,0,0,,,,,,,,,,,
2,12,2025-08-23T14:00:00Z,642,Hee Chan,Hwang,Hee-chan,MID,20,Wolves,WOL,False,4,Bournemouth,BOU,4,1,20,0,12,,,,,,,,,,,
2,12,2025-08-23T14:00:00Z,643,André,André,Trindade da Costa Neto,MID,20,Wolves,WOL,False,4,Bournemouth,BOU,4,1,20,0,45,,,,,,,,,,,
2,12,2025-08-23T14:00:00Z,644,Bellegarde,Jean-Ricner,Bellegarde,MID,20,Wolves,WOL,False,4,Bournemouth,BOU,4,1,20,0,45,,,,,,,,,,,
2,12,2025-08-23T14:00:00Z,645,Fer López,Fer,López González,MID,20,Wolves,WOL,False,4,Bournemouth,BOU,4,1,20,0,0,,,,,,,,,,,
2,12,2025-08-23T14:00:00Z,646,Gomes,João Victor,Gomes da Silva,MID,20,Wolves,WOL,False,4,Bournemouth,BOU,4,1,20,0,90,,,,,,,,,1.0,,
2,12,2025-08-23T14:00:00Z,647,Guedes,Gonçalo Manuel,Ganchinho Guedes,MID,20,Wolves,WOL,False,4,Bournemouth,BOU,4,1,20,0,0,,,,,,,,,,,
2,12,2025-08-23T14:00:00Z,648,Munetsi,Marshall,Munetsi,MID,20,Wolves,WOL,False,4,Bournemouth,BOU,4,1,20,0,90,,,,,,,,,,,
2,12,2025-08-23T14:00:00Z,649,B.Traore,Boubacar,Traoré,MID,20,Wolves,WOL,False,4,Bournemouth,BOU,4,1,20,0,0,,,,,,,,,,,
2,12,2025-08-23T14:00:00Z,650,Chirewa,Tawanda,Chirewa,MID,20,Wolves,WOL,False,4,Bournemouth,BOU,4,1,20,0,0,,,,,,,,,,,
2,12,2025-08-23T14:00:00Z,651,Edozie,Tom,Edozie,MID,20,Wolves,WOL,False,4,Bournemouth,BOU,4,1,20,0,0,,,,,,,,,,,
2,12,2025-08-23T14:00:00Z,652,Gonzalez,Enso,González Medina,MID,20,Wolves,WOL,False,4,Bournemouth,BOU,4,1,20,0,0,,,,,,,,,,,
2,12,2025-08-23T14:00:00Z,653,Hodge,Joe,Hodge,MID,20,Wolves,WOL,False,4,Bournemouth,BOU,4,1,20,0,0,,,,,,,,,,,
2,12,2025-08-23T14:00:00Z,654,Strand Larsen,Jørgen,Strand Larsen,FWD,20,Wolves,WOL,False,4,Bournemouth,BOU,4,1,20,0,77,,,,,,,,,,,
2,12,2025-08-23T14:00:00Z,655,Fábio Silva,Fábio,Soares Silva,FWD,20,Wolves,WOL,False,4,Bournemouth,BOU,4,1,20,0,0,,,,,,,,,,,
2,12,2025-08-23T14:00:00Z,656,Kalajdžić,Saša,Kalajdžić,FWD,20,Wolves,WOL,False,4,Bournemouth,BOU,4,1,20,0,0,,,,,,,,,,,
2,12,2025-08-23T14:00:00Z,657,Chiwome,Leon,Chiwome,FWD,20,Wolves,WOL,False,4,Bournemouth,BOU,4,1,20,0,0,,,,,,,,,,,
2,12,2025-08-23T14:00:00Z,658,Fraser,Nathan,Fraser,FWD,20,Wolves,WOL,False,4,Bournemouth,BOU,4,1,20,0,0,,,,,,,,,,,
2,20,2025-08-22T19:00:00Z,659,Walker-Peters,Kyle,Walker-Peters,DEF,19,West Ham,WHU,True,7,Chelsea,CHE,19,1,7,5,20,,,,,,,,,,,
2,11,2025-08-23T16:30:00Z,660,Stach,Anton,Stach,MID,11,Leeds,LEE,False,1,Arsenal,ARS,1,5,11,0,90,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,661,Ekitiké,Hugo,Ekitiké,FWD,12,Liverpool,LIV,False,15,Newcastle,NEW,15,2,12,3,79,1.0,,,,,,,,,,3.0
2,11,2025-08-23T16:30:00Z,662,Mosquera,Cristhian,Mosquera,DEF,1,Arsenal,ARS,True,11,Leeds,LEE,1,5,11,0,26,,,,,,,,,,,
2,12,2025-08-23T14:00:00Z,663,J.Arias,Jhon,Arias,MID,20,Wolves,WOL,False,4,Bournemouth,BOU,4,1,20,0,55,,,,,,,,,,,
2,17,2025-08-24T15:30:00Z,664,Lecomte,Benjamin,Lecomte,GK,10,Fulham,FUL,True,14,Man Utd,MUN,10,1,14,1,0,,,,,,,,,,,
2,11,2025-08-23T16:30:00Z,665,Perri,Lucas Estella,Perri,GK,11,Leeds,LEE,False,1,Arsenal,ARS,1,5,11,0,90,,,,5.0,,,,,,,
2,11,2025-08-23T16:30:00Z,666,Gyökeres,Viktor,Gyökeres,FWD,1,Arsenal,ARS,True,11,Leeds,LEE,1,5,11,0,90,2.0,,,,,,,,,,2.0
2,16,2025-08-24T13:00:00Z,667,Aznou,Adam,Aznou,DEF,9,Everton,EVE,True,6,Brighton,BHA,9,2,6,0,0,,,,,,,,,,,
2,14,2025-08-23T14:00:00Z,668,Xhaka,Granit,Xhaka,MID,17,Sunderland,SUN,False,3,Burnley,BUR,3,2,17,0,90,,,,,,,,,,,
2,15,2025-08-24T13:00:00Z,669,Ndoye,Dan,Ndoye,MID,16,Nott'm Forest,NFO,False,8,Crystal Palace,CRY,8,1,16,1,70,,1.0,,,,,,,,,2.0
2,14,2025-08-23T14:00:00Z,670,Roefs,Robin,Roefs,GK,17,Sunderland,SUN,False,3,Burnley,BUR,3,2,17,0,90,,,,2.0,,,,,,,
2,20,2025-08-22T19:00:00Z,671,Wilson,Callum,Wilson,FWD,19,West Ham,WHU,True,7,Chelsea,CHE,19,1,7,5,45,,,,,,,,,,,
2,20,2025-08-22T19:00:00Z,672,Hato,Jorrel,Hato,DEF,7,Chelsea,CHE,False,19,West Ham,WHU,19,1,7,5,21,,,,,,,,,1.0,,
2,18,2025-08-23T11:30:00Z,673,J.Palhinha,João Maria,Lobo Alves Palhares Costa Palhinha Gonçalves,MID,18,Spurs,TOT,False,13,Man City,MCI,13,0,18,2,90,1.0,,1.0,,,,,,,,3.0
2,19,2025-08-25T19:00:00Z,674,Ramsdale,Aaron,Ramsdale,GK,15,Newcastle,NEW,True,12,Liverpool,LIV,15,2,12,3,0,,,,,,,,,,,
2,15,2025-08-24T13:00:00Z,675,Gunn,Angus,Gunn,GK,16,Nott'm Forest,NFO,False,8,Crystal Palace,CRY,8,1,16,1,0,,,,,,,,,,,
2,14,2025-08-23T14:00:00Z,676,Ugochukwu,Lesley,Ugochukwu,MID,3,Burnley,BUR,True,17,Sunderland,SUN,3,2,17,0,68,,,1.0,,,,,,,,
2,13,2025-08-23T14:00:00Z,677,Guessand,Evann,Guessand,MID,2,Aston Villa,AVL,False,5,Brentford,BRE,5,1,2,0,15,,,,,,,,,,,
2,14,2025-08-23T14:00:00Z,678,Masuaku,Arthur,Masuaku,DEF,17,Sunderland,SUN,False,3,Burnley,BUR,3,2,17,0,0,,,,,,,,,,,
2,20,2025-08-22T19:00:00Z,679,Hermansen,Mads,Hermansen,GK,19,West Ham,WHU,True,7,Chelsea,CHE,19,1,7,5,90,,,,5.0,,,,,,,
2,14,2025-08-23T14:00:00Z,680,Broja,Armando,Broja,FWD,3,Burnley,BUR,True,17,Sunderland,SUN,3,2,17,0,0,,,,,,,,,,,
2,17,2025-08-24T15:30:00Z,681,Šeško,Benjamin,Sesko,FWD,14,Man Utd,MUN,False,10,Fulham,FUL,10,1,14,1,37,,,,,,,,,,,
2,12,2025-08-23T14:00:00Z,682,Møller Wolfe,David,Møller Wolfe,DEF,20,Wolves,WOL,False,4,Bournemouth,BOU,4,1,20,0,45,,,,,,,,,,,
2,14,2025-08-23T14:00:00Z,683,Alderete,Omar,Alderete,DEF,17,Sunderland,SUN,False,3,Burnley,BUR,3,2,17,0,90,,,,2.0,,,,,,,
2,19,2025-08-25T19:00:00Z,684,Thiaw,Malick,Thiaw,DEF,15,Newcastle,NEW,True,12,Liverpool,LIV,15,2,12,3,9,,,,,,,,,,,
2,12,2025-08-23T14:00:00Z,685,Diakité,Bafodé,Diakité,DEF,4,Bournemouth,BOU,True,20,Wolves,WOL,4,1,20,0,90,,,1.0,,,,,,,,2.0
2,19,2025-08-25T19:00:00Z,686,Ngumoha,Rio,Ngumoha,MID,12,Liverpool,LIV,False,15,Newcastle,NEW,15,2,12,3,1,1.0,,,,,,,,,,
2,12,2025-08-23T14:00:00Z,687,Rees-Dottin,Remy,Rees-Dottin,MID,4,Bournemouth,BOU,True,20,Wolves,WOL,4,1,20,0,0,,,,,,,,,,,
2,13,2025-08-23T14:00:00Z,688,Wright,James,Wright,GK,2,Aston Villa,AVL,False,5,Brentford,BRE,5,1,2,0,0,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,689,Seung soo,Seung-Soo,Park,MID,15,Newcastle,NEW,True,12,Liverpool,LIV,15,2,12,3,0,,,,,,,,,,,
2,15,2025-08-24T13:00:00Z,690,Cardines,Rio,Cardines,MID,8,Crystal Palace,CRY,True,16,Nott'm Forest,NFO,8,1,16,1,0,,,,,,,,,,,
2,11,2025-08-23T16:30:00Z,691,Calvert-Lewin,Dominic,Calvert-Lewin,FWD,11,Leeds,LEE,False,1,Arsenal,ARS,1,5,11,0,0,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,692,Leoni,Giovanni,Leoni,DEF,12,Liverpool,LIV,False,15,Newcastle,NEW,15,2,12,3,0,,,,,,,,,,,
2,15,2025-08-24T13:00:00Z,693,Hutchinson,Omari,Hutchinson,MID,16,Nott'm Forest,NFO,False,8,Crystal Palace,CRY,8,1,16,1,8,,,,,,,,,,,
2,14,2025-08-23T14:00:00Z,694,Mukiele,Nordi,Mukiele,DEF,17,Sunderland,SUN,False,3,Burnley,BUR,3,2,17,0,0,,,,,,,,,,,
2,12,2025-08-23T14:00:00Z,695,Tchatchoua,Jackson,Tchatchoua,DEF,20,Wolves,WOL,False,4,Bournemouth,BOU,4,1,20,0,55,,,,,,,,,,,
2,15,2025-08-24T13:00:00Z,696,Kalimuendo,Arnaud,Kalimuendo,FWD,16,Nott'm Forest,NFO,False,8,Crystal Palace,CRY,8,1,16,1,19,,,,,,,,,,,
2,12,2025-08-23T14:00:00Z,697,Adli,Amine,Adli,MID,4,Bournemouth,BOU,True,20,Wolves,WOL,4,1,20,0,24,,,,,,,,,,,
2,11,2025-08-23T16:30:00Z,698,Okafor,Noah,Okafor,MID,11,Leeds,LEE,False,1,Arsenal,ARS,1,5,11,0,24,,,,,,,,,,,
2,15,2025-08-24T13:00:00Z,699,Douglas Luiz,Douglas Luiz,Soares de Paulo,MID,16,Nott'm Forest,NFO,False,8,Crystal Palace,CRY,8,1,16,1,0,,,,,,,,,,,
2,11,2025-08-23T16:30:00Z,700,Dowman,Max,Dowman,MID,1,Arsenal,ARS,True,11,Leeds,LEE,1,5,11,0,26,,1.0,,,,,,,,,
2,13,2025-08-23T14:00:00Z,701,Rowe,Triston,Rowe,DEF,2,Aston Villa,AVL,False,5,Brentford,BRE,5,1,2,0,0,,,,,,,,,,,
2,13,2025-08-23T14:00:00Z,702,Burrowes,Bradley,Burrowes,MID,2,Aston Villa,AVL,False,5,Brentford,BRE,5,1,2,0,0,,,,,,,,,,,
2,13,2025-08-23T14:00:00Z,703,Proctor,Sam,Proctor,GK,2,Aston Villa,AVL,False,5,Brentford,BRE,5,1,2,0,0,,,,,,,,,,,
2,16,2025-08-24T13:00:00Z,704,Onyango,Tyler,Onyango,MID,9,Everton,EVE,True,6,Brighton,BHA,9,2,6,0,0,,,,,,,,,,,
2,16,2025-08-24T13:00:00Z,705,Campbell,Elijah,Campbell,DEF,9,Everton,EVE,True,6,Brighton,BHA,9,2,6,0,0,,,,,,,,,,,
